Float_0,Float_1,Float_2,Integer_3,Float_4,Integer_5,Float_6,String_7,FILE_IMG_8,FILE_IMG_9,FILE_DATA_10,FILE_IMG_11,FILE_DATA_12
92.2706155937,34.4473915182,26.2432662359,,87.6338834162,55,62.5802913113,kCdphba,img/img4.png,img/img11.png,abc.csv,img/img2.png,abc.csv
85.9409472819,2.88311366508,53.1550220055,72,65.8912410725,11,61.9872094079,,img/img14.png,,abc.csv,img/img14.png,abc.csv
69.481958631,,NaN,30,45.3043651445,50,57.8792524539,lRMvegL,img/img11.png,img/img6.png,abc.csv,img/img4.png,abc.csv
70.5586495753,74.2664768887,83.0187376707,2,62.979509394,94,52.3781147366,SQElTrb,img/img14.png,img/img2.png,abc.csv,img/img13.png,
78.3658063051,NaN,NaN,6,81.3473943092,42,5.45085054827,yoHZHMq,img/img11.png,img/img11.png,abc.csv,img/img14.png,abc.csv
10.1609996295,29.9614746512,97.7775074337,38,14.9257125234,4,54.5423505762,breZGXs,img/img13.png,img/img3.png,,img/img7.png,abc.csv
18.6528959105,62.421554793,85.3935570471,14,7.88043455745,8,79.7233775434,,img/img10.png,img/img6.png,abc.csv,img/img7.png,
30.9082445854,6.30893878499,71.1058068454,99,1.11260139015,NaN,19.186616405,ZbsMazT,img/img7.png,img/img2.png,abc.csv,img/img1.png,abc.csv
85.5490890376,NaN,35.861239968,65,,8,75.9497064157,ZHUePjf,img/img15.png,img/img1.png,abc.csv,,
15.584421427,24.2155578115,76.9500098655,24,94.3965949317,67,15.299921758,XHxRTHq,img/img14.png,img/img10.png,abc.csv,img/img3.png,abc.csv
60.8349677341,,92.1370036034,84,96.1474025318,,14.887240881,VXYzmoa,img/img10.png,img/img12.png,abc.csv,img/img16.png,abc.csv
99.9044543447,30.1075051358,,44,48.2715954544,,98.1223909275,IOlSnFV,img/img1.png,img/img4.png,abc.csv,img/img1.png,abc.csv
4.19267535282,81.6892849903,92.1230140016,NaN,55.2739658365,,58.6050688682,FjFQSol,img/img11.png,img/img14.png,,img/img12.png,abc.csv
7.08777305549,96.3603325155,,62,44.1731762501,73,47.165534466,yQRIkUo,img/img13.png,img/img5.png,abc.csv,img/img8.png,abc.csv
38.9017164086,48.4245926085,18.5758566544,26,62.275177612,23,15.5287908825,,img/img4.png,,abc.csv,img/img13.png,abc.csv
15.9253882236,97.4163905489,,65,72.1682747844,70,4.21130768259,ZDfOvhK,img/img15.png,img/img8.png,abc.csv,img/img3.png,abc.csv
58.7666529235,,33.7887338985,49,,47,71.7522236314,fezJomJ,img/img11.png,img/img14.png,abc.csv,img/img16.png,abc.csv
98.0736354624,74.3406433824,78.6663178425,7,95.9316464798,70,64.5138541249,YATeKJB,img/img3.png,,abc.csv,img/img4.png,abc.csv
82.4482194257,31.4533410799,2.53448663728,11,NaN,2,62.9615642249,lOIaEnn,img/img4.png,img/img14.png,abc.csv,img/img1.png,abc.csv
7.31550932126,29.7988456206,21.7641718867,91,21.7153415467,29,0.154991002266,,img/img3.png,img/img14.png,,img/img4.png,abc.csv
91.9358606278,68.373396159,95.0282738991,99,41.0372347703,87,83.4302779449,jVNETJS,img/img4.png,img/img8.png,abc.csv,img/img4.png,abc.csv
99.094245892,43.3454654864,6.51338334238,85,,3,,jtkRHfn,img/img13.png,,,img/img6.png,abc.csv
5.41588899976,22.6695255316,95.8712967103,68,80.5375577009,NaN,50.9874711564,,img/img13.png,img/img13.png,abc.csv,img/img11.png,abc.csv
,65.0227621776,73.2609311016,95,24.5983020621,NaN,31.6981041757,qQaUZmc,img/img7.png,img/img6.png,abc.csv,img/img7.png,
30.3625366444,88.3797870083,6.43905424983,44,17.1824714445,34,54.8447761385,wgQqJzT,img/img1.png,img/img11.png,abc.csv,img/img8.png,abc.csv
46.6581129105,94.2035012912,89.5032706865,80,82.7283734707,94,81.8537425864,rZsgRdS,img/img2.png,img/img13.png,abc.csv,img/img8.png,
55.7802308289,82.4253051449,25.3890801361,20,5.21314517816,NaN,67.4529036976,VUKzdix,img/img11.png,img/img2.png,abc.csv,img/img8.png,abc.csv
98.419990098,77.1376877075,91.8722854831,82,48.4643233297,13,12.1451073943,aQOmecN,img/img9.png,img/img3.png,abc.csv,img/img7.png,abc.csv
94.3414465708,88.0821772056,32.2174292848,92,72.7214716517,46,85.946197027,eCjkIdP,img/img6.png,img/img8.png,abc.csv,,abc.csv
98.1582414156,,47.6717921862,91,27.7914610783,4,46.1925447498,OoDdUJk,img/img16.png,img/img15.png,,img/img14.png,abc.csv
NaN,71.8819417053,23.1381766639,85,57.039440368,44,39.605568854,jLOtzgj,img/img7.png,img/img11.png,abc.csv,img/img14.png,abc.csv
1.0585860842,78.7677929919,47.1023130607,,95.8978050773,75,13.1690821004,cYCTzil,img/img7.png,,abc.csv,img/img4.png,abc.csv
67.881237021,48.8781919668,4.64374484117,81,87.395018467,53,,bXlbZck,img/img14.png,img/img16.png,abc.csv,img/img6.png,abc.csv
59.1684849014,92.8781635527,0.656014116061,NaN,23.4845187509,2,57.8499344013,,img/img4.png,img/img3.png,abc.csv,img/img6.png,abc.csv
39.7768454121,33.1055110822,,,NaN,84,30.6910272612,oWfvFyN,img/img4.png,img/img3.png,abc.csv,img/img10.png,abc.csv
5.19598858386,27.4881922001,43.0214501408,,63.5099570085,20,86.5266063689,UTdjlOJ,,img/img13.png,abc.csv,img/img14.png,abc.csv
35.7389156604,92.234690891,15.9608637676,100,99.0099873289,53,22.9967660276,kTQwghu,img/img6.png,img/img13.png,abc.csv,img/img16.png,abc.csv
54.6502652957,48.0442355164,6.35417280247,64,59.6867330648,94,64.2528783494,ZguuGFZ,img/img12.png,img/img5.png,abc.csv,img/img5.png,abc.csv
4.13797173643,36.1380053479,90.4366467348,21,3.72436333343,74,31.7204793972,EdbulzK,img/img2.png,img/img11.png,abc.csv,img/img2.png,abc.csv
14.5595362974,21.2912689476,59.6110201491,24,95.2639797068,,17.8574416777,,img/img8.png,img/img10.png,abc.csv,img/img12.png,abc.csv
77.0261516729,62.4281078561,89.6664049708,87,29.1822527678,52,31.7594033383,PezajSs,img/img4.png,img/img4.png,abc.csv,img/img16.png,
64.4806625851,91.4393246822,17.1189478305,81,22.6130454065,NaN,47.0650277406,lfCfvVH,img/img1.png,img/img9.png,abc.csv,img/img6.png,abc.csv
34.4118442772,95.1531168252,91.5330459113,29,16.9187487905,96,57.0132174637,djunQae,,img/img15.png,abc.csv,img/img3.png,abc.csv
,27.0857766477,,91,75.3165779499,96,69.9331926792,RGUXfhw,img/img1.png,img/img9.png,abc.csv,img/img6.png,abc.csv
92.0529530962,,3.74031689706,26,91.4460346796,33,31.4240436903,IaVyTnW,img/img4.png,img/img8.png,abc.csv,img/img12.png,abc.csv
NaN,31.1809526267,24.6591990641,57,67.6713112808,58,56.1217248099,,img/img2.png,img/img15.png,abc.csv,,abc.csv
28.3754210617,12.5730375571,13.7049837974,75,94.1622923925,29,28.7433855955,pRXvKur,img/img10.png,img/img14.png,abc.csv,img/img10.png,abc.csv
36.5568018024,83.1067198671,NaN,14,53.6685646577,57,1.21989396888,haANZxb,img/img6.png,img/img11.png,abc.csv,img/img4.png,abc.csv
NaN,85.8452166928,76.7218351407,59,45.2675675709,51,11.2933115884,BQlayAP,img/img5.png,img/img7.png,abc.csv,img/img2.png,abc.csv
45.74883618,,70.930012461,74,25.1666218939,66,7.26077206186,iPjHTvK,img/img15.png,img/img6.png,abc.csv,img/img10.png,abc.csv
35.7639738497,96.0778121203,98.0819554017,67,63.3789194083,79,39.8807853339,lOdOXwv,img/img6.png,img/img13.png,abc.csv,img/img14.png,abc.csv
28.4099578377,25.7108130555,47.0884184999,17,23.3543216977,78,14.0219293868,cKtWkbf,img/img6.png,img/img16.png,abc.csv,img/img5.png,abc.csv
60.3557572856,45.7557517382,70.7463360885,43,NaN,87,5.43702550937,sYsVwDl,img/img9.png,img/img12.png,abc.csv,img/img7.png,abc.csv
57.3400551433,23.8800038562,91.4634240946,25,41.6614694745,75,68.4898392392,FKpPOQH,img/img2.png,img/img6.png,abc.csv,img/img1.png,abc.csv
13.9649653335,91.1332420866,21.0840863657,26,NaN,56,3.77638889309,oTHsgZy,img/img13.png,img/img14.png,abc.csv,img/img7.png,abc.csv
92.5253397873,30.1946237622,54.8734911716,74,62.1213307251,77,5.46541748483,uuxsBXK,img/img15.png,img/img12.png,abc.csv,img/img10.png,abc.csv
34.2245776293,5.31212717091,82.3695712691,59,32.938723109,67,0.233376126609,qjdzlrD,img/img15.png,img/img15.png,abc.csv,,abc.csv
11.3704244241,92.0810276235,34.8047653871,69,26.8575460154,31,9.18651792914,rUfJcBL,img/img13.png,img/img8.png,abc.csv,img/img10.png,abc.csv
11.7502435147,27.234089756,37.3778890117,62,49.7164010976,10,47.9458454832,SzNKdPl,img/img3.png,img/img16.png,abc.csv,img/img8.png,abc.csv
66.5397099875,47.9020598987,91.9115426287,30,17.9434331316,22,NaN,pSxJGOF,img/img16.png,img/img13.png,abc.csv,img/img15.png,abc.csv
52.7996049291,22.4852721863,46.7197963429,2,69.898802266,48,35.2334017482,BJffIbe,img/img4.png,img/img13.png,,img/img11.png,abc.csv
0.18977329752,80.9770043243,45.6037936933,8,82.6738018492,4,20.8668130281,NkSIbIO,img/img6.png,img/img16.png,abc.csv,img/img11.png,abc.csv
20.0677150694,86.8695174353,NaN,24,54.9996798597,54,57.647379897,VqneMXZ,img/img4.png,img/img10.png,abc.csv,img/img13.png,abc.csv
77.8087041121,66.0238902181,97.8554704264,67,66.2307986435,6,NaN,wyyhJuC,img/img10.png,img/img9.png,abc.csv,img/img11.png,abc.csv
70.8891016185,82.9596998536,89.6060365041,66,NaN,93,12.8483083731,BLfOqLO,img/img3.png,img/img9.png,abc.csv,img/img5.png,abc.csv
22.4239299366,47.1317357465,39.830709774,74,NaN,21,99.1638493481,NhOpOsU,img/img7.png,img/img10.png,abc.csv,img/img16.png,
50.0163745659,3.73127277816,NaN,60,34.4080754381,,0.486357250353,HEMlqro,img/img5.png,img/img15.png,,img/img1.png,abc.csv
87.324498618,82.2710047319,16.6490569899,38,58.0268112843,47,64.6536281098,EeDPJWk,img/img16.png,img/img2.png,abc.csv,img/img15.png,abc.csv
41.813857228,,26.4503999872,8,86.6141915105,NaN,96.329642335,laMKdEn,img/img4.png,,abc.csv,,abc.csv
,46.7473914305,28.228350079,NaN,4.91936822737,39,NaN,nBzACYH,img/img6.png,img/img13.png,abc.csv,img/img11.png,abc.csv
18.9067060796,NaN,57.400710401,64,30.2530948783,28,42.9183708383,GTXPfvX,img/img8.png,img/img9.png,abc.csv,img/img6.png,abc.csv
37.5665322431,42.9873378816,86.3349484001,27,94.7283462134,,,vJzZqxz,,img/img9.png,abc.csv,img/img12.png,abc.csv
58.0715472854,45.4102417757,37.8139201049,32,29.4859824916,100,83.8953295455,IKTAsYp,img/img16.png,img/img8.png,abc.csv,img/img6.png,abc.csv
42.7362500051,NaN,5.85361489408,30,NaN,74,43.9502992396,MvRTVEN,img/img1.png,img/img12.png,abc.csv,img/img12.png,abc.csv
6.83878499745,52.950837242,57.6545091806,51,97.8322119831,89,53.1549652686,KvsoiII,,img/img11.png,abc.csv,img/img12.png,abc.csv
19.8965086133,61.6605236526,7.71524122031,42,30.0594305191,5,97.3576519264,pmQbzEW,img/img14.png,img/img3.png,abc.csv,img/img8.png,abc.csv
77.4679535539,85.1554284177,5.17165530069,,77.0341719788,10,13.0796607939,KatAWDk,img/img3.png,,abc.csv,img/img11.png,abc.csv
13.9149696032,14.0483726325,,NaN,2.43106861669,65,34.2548633072,tckXtQW,img/img14.png,img/img4.png,abc.csv,img/img7.png,abc.csv
84.7109341045,95.8929508784,47.2529981177,14,39.5133380175,71,21.7295560044,rhXWtJq,img/img4.png,img/img1.png,abc.csv,img/img4.png,abc.csv
20.3742730124,55.7787063241,73.2850514924,54,,97,90.7579982907,iwfbnVk,img/img13.png,img/img11.png,abc.csv,img/img11.png,abc.csv
NaN,6.10764621129,NaN,89,77.1539697419,55,4.13647572143,LbUVfQZ,img/img13.png,img/img13.png,abc.csv,img/img4.png,
59.7548601565,45.4914016427,20.5674958655,65,59.0518287938,74,37.7183660116,SkHTosE,img/img10.png,img/img13.png,abc.csv,img/img8.png,
59.5158994697,72.753864929,17.4602707102,42,97.8721574655,65,,cYgLqad,img/img8.png,img/img8.png,abc.csv,img/img2.png,abc.csv
,,65.5764547318,40,79.0404668906,47,84.3553546515,Luefuqt,img/img1.png,img/img13.png,abc.csv,img/img13.png,abc.csv
8.34113036428,0.100919606572,92.5439858258,28,,67,82.3574319586,VxTAUCO,img/img1.png,img/img16.png,abc.csv,img/img8.png,abc.csv
24.0557117083,84.8261777292,10.4466254391,22,63.6700971301,35,78.5121742463,amYmVEV,img/img13.png,img/img8.png,,img/img15.png,abc.csv
78.8551194928,81.6576996685,85.9887887603,80,10.9871003972,52,59.1876676472,TqbaCIF,img/img7.png,img/img5.png,abc.csv,,abc.csv
91.9052973167,82.2524328475,26.5331647459,34,83.1147301823,98,95.4099776285,lTZQQDt,img/img2.png,img/img3.png,abc.csv,,abc.csv
9.4773990013,38.9336426298,47.8062679319,47,65.4509151293,57,66.2370402415,ECIwVkF,img/img4.png,img/img15.png,abc.csv,img/img2.png,abc.csv
12.1795849234,71.0256832228,NaN,,65.2835407559,,65.3201669125,KFTROER,img/img16.png,img/img7.png,abc.csv,img/img9.png,abc.csv
97.9000154794,8.93847073034,,5,4.63917888209,79,4.08347230631,,,img/img10.png,abc.csv,img/img10.png,abc.csv
41.6208104621,70.1416620058,65.770194442,30,8.08569277747,51,27.2080825685,sBUuvxE,img/img10.png,img/img3.png,abc.csv,,abc.csv
72.2395056349,9.68778094494,0.0517346579721,48,19.1504490995,NaN,64.8309007502,epHIqTJ,,img/img13.png,abc.csv,img/img1.png,abc.csv
50.7275653108,,6.47379240125,41,81.1930814648,56,93.5568126364,kZNHhSb,img/img13.png,img/img8.png,,img/img9.png,abc.csv
,98.6613493799,,61,33.7108574387,61,NaN,OtYXkYS,img/img6.png,,,img/img7.png,abc.csv
75.4507728445,33.0217648182,70.2197909802,71,92.0629302801,84,30.6015997113,yNwiONd,img/img10.png,img/img16.png,,img/img11.png,abc.csv
NaN,79.1683218286,81.5009409867,9,54.5991949697,45,22.9202233154,MwudtQS,img/img11.png,img/img7.png,abc.csv,img/img4.png,abc.csv
54.4018769738,30.2406050079,,,85.2470066178,43,40.2332215609,kijAXMX,img/img11.png,,abc.csv,img/img4.png,abc.csv
68.3703934743,,9.89752185436,90,23.5336422471,24,5.88697020507,hUEcSeg,img/img3.png,img/img9.png,abc.csv,img/img12.png,abc.csv
8.6510092305,73.1411592861,NaN,59,6.76151371184,93,53.2713074286,xeDhAvg,img/img10.png,img/img7.png,abc.csv,img/img9.png,abc.csv
86.6340998859,77.3513205651,82.423775355,47,70.7255092871,29,40.5213487735,sRBxDhw,img/img1.png,img/img8.png,abc.csv,img/img4.png,abc.csv
42.5048209374,77.5989548564,NaN,100,45.6058975587,5,,mwHjjwe,img/img14.png,img/img8.png,abc.csv,,abc.csv
96.7860636779,14.7376127259,34.8647855724,67,70.3633554868,NaN,59.8033925544,ZhbMMzM,img/img10.png,img/img11.png,,,
62.1419745156,27.623552556,93.4586275699,88,58.3071101449,70,36.1928132268,SwOctvr,img/img8.png,img/img14.png,abc.csv,img/img11.png,
NaN,13.7168416404,24.0318540219,84,29.6274637511,40,3.0631967225,,img/img3.png,img/img12.png,abc.csv,img/img4.png,abc.csv
55.9187152109,44.2363301923,82.1220158364,77,15.4913156467,,51.510014185,unxJTPX,img/img10.png,img/img5.png,abc.csv,img/img7.png,abc.csv
20.6122251885,9.50680284847,52.1575586819,53,4.0946192277,39,89.5739664064,GttEfSR,img/img2.png,img/img6.png,abc.csv,img/img13.png,abc.csv
23.945751263,94.7225856448,18.3356589457,,79.0514231686,80,91.5938971157,ZFTDpnP,img/img15.png,img/img4.png,abc.csv,img/img14.png,abc.csv
27.8959994383,NaN,15.356402772,82,55.7669974676,36,26.8721056821,PtOqwSS,img/img3.png,img/img1.png,,img/img8.png,abc.csv
20.3270901488,42.5284800347,13.3926676346,59,26.7651238363,87,69.8106961553,,img/img3.png,img/img8.png,abc.csv,img/img5.png,abc.csv
90.3627885588,13.8331349126,26.6089076846,NaN,52.5731896809,94,18.109642639,fsxoGwq,img/img15.png,img/img9.png,abc.csv,img/img5.png,abc.csv
20.3882333124,NaN,33.1481951138,90,0.767242617517,61,25.3335560309,KkMwzlR,img/img7.png,img/img15.png,abc.csv,img/img2.png,abc.csv
77.9789635193,76.7262440156,6.92196552826,NaN,14.610494183,4,19.9122989899,pibvpLR,img/img13.png,img/img5.png,abc.csv,img/img11.png,abc.csv
13.2695136723,85.9683475539,45.3717732882,74,70.9093021303,66,71.5467906143,NyogyXC,img/img13.png,img/img6.png,abc.csv,,abc.csv
13.2467769989,88.867416244,53.665122482,92,49.6370154725,40,23.0910797771,wtQOAcq,img/img14.png,img/img3.png,abc.csv,img/img6.png,abc.csv
31.5167608917,29.8260598587,28.3744246822,52,78.3139972736,65,88.0624147545,cPfQbwV,img/img4.png,img/img7.png,abc.csv,img/img8.png,abc.csv
45.7765530289,69.1428947858,28.4830318948,93,33.7128134606,43,48.6261593261,VBPuqkz,img/img13.png,img/img9.png,abc.csv,img/img12.png,abc.csv
46.4592319618,NaN,,13,,89,71.2509836873,lpDeHsE,img/img8.png,img/img6.png,abc.csv,img/img8.png,abc.csv
,71.8286998317,13.4566135771,70,33.213625632,70,88.1952183853,gaoWFpb,img/img15.png,img/img10.png,abc.csv,img/img11.png,abc.csv
52.2181273003,NaN,69.5099256011,34,92.9390073461,20,68.0094955804,UtERpmU,img/img2.png,img/img1.png,abc.csv,img/img12.png,abc.csv
53.5197325506,NaN,,NaN,17.8354544355,83,74.0656837988,SInmqzs,img/img3.png,img/img3.png,,img/img4.png,abc.csv
98.707721348,59.2343005279,76.6166183579,95,21.2523558714,59,62.6556326837,VuyCSCY,img/img1.png,img/img4.png,abc.csv,img/img15.png,abc.csv
77.7371389224,66.4977112961,97.0153893623,59,19.7739138529,94,65.5559345271,cdmwTBv,img/img16.png,img/img8.png,abc.csv,img/img2.png,abc.csv
85.4780638126,34.9493756316,39.425768079,46,38.845723341,,52.0472463939,NrUbwHQ,img/img5.png,img/img16.png,abc.csv,img/img15.png,abc.csv
NaN,NaN,30.0584725336,12,82.6379499009,43,19.9526523045,NZcupue,img/img6.png,img/img9.png,abc.csv,img/img11.png,abc.csv
45.2329736131,82.0757562982,6.54107740192,27,NaN,87,7.58665882197,ZwdKCJr,img/img12.png,img/img11.png,abc.csv,img/img12.png,abc.csv
85.603912093,12.12250369,55.4782648332,6,62.3585958088,NaN,6.06971969324,IEIAWnw,img/img8.png,img/img6.png,abc.csv,img/img14.png,abc.csv
50.7484718263,65.1775619682,89.2335601511,8,58.4740901116,59,40.957179321,WSvFZFf,img/img14.png,img/img11.png,abc.csv,img/img4.png,abc.csv
6.52970329757,48.3087382071,33.7527485836,NaN,1.32599049817,59,33.5945343154,uDGxocu,img/img1.png,,abc.csv,img/img12.png,abc.csv
4.04645875224,78.2557879043,95.8582810748,90,20.9201818238,15,76.1950725213,JLpnoZS,img/img14.png,img/img15.png,abc.csv,,abc.csv
NaN,37.8914511166,11.4373232793,18,NaN,80,,PMIrAvV,img/img2.png,img/img15.png,abc.csv,img/img10.png,abc.csv
79.3160321204,83.6265204766,55.452910725,NaN,45.1678741731,66,,CZTIfpI,img/img4.png,img/img6.png,abc.csv,img/img15.png,abc.csv
91.7903343745,,2.5033453414,69,32.2703400746,35,34.4138949575,OruyDdV,img/img7.png,img/img11.png,abc.csv,img/img9.png,
6.71049891122,82.2614749154,81.216089824,59,74.9151574359,47,22.9790781893,,img/img11.png,img/img16.png,abc.csv,img/img13.png,
,46.9202857891,11.4355609265,48,51.9550785037,21,35.3686889435,UaXDSQa,img/img6.png,img/img11.png,abc.csv,,abc.csv
64.3693974323,59.1782407184,98.0718450958,84,14.3280532812,27,71.7863819832,YbIByBZ,img/img15.png,img/img9.png,abc.csv,img/img2.png,abc.csv
40.8496707045,36.0216473871,50.6560854157,50,NaN,8,73.3441006326,KzrAdsa,img/img5.png,img/img10.png,abc.csv,img/img13.png,abc.csv
9.20654790173,60.1445191955,59.8152227158,NaN,55.4941623165,11,88.6020845701,TCEHdUR,img/img2.png,img/img14.png,abc.csv,img/img3.png,abc.csv
62.9079997251,68.0706534164,5.09341261098,94,82.207571178,14,79.3682174128,smRSqOj,img/img3.png,img/img3.png,abc.csv,img/img4.png,abc.csv
72.7147093992,53.7022060353,66.2298313108,98,47.7510394047,67,73.4235502095,huSlDpn,,img/img16.png,abc.csv,img/img9.png,abc.csv
64.0125804704,12.4122489708,73.6685029817,97,89.2006111057,3,9.72784895974,NIPDACB,img/img1.png,img/img2.png,abc.csv,,abc.csv
98.984094164,70.7177681863,16.1143933325,0,91.6778551342,4,21.3967882164,BpoxHVz,,img/img14.png,abc.csv,img/img11.png,abc.csv
,52.2116383274,,69,88.6782174636,66,4.02688226115,FlalbZY,img/img14.png,img/img10.png,abc.csv,,abc.csv
29.2228207412,11.0871841139,99.0265568774,32,4.36421773688,59,10.0985320237,KRGygtH,,img/img12.png,abc.csv,img/img8.png,abc.csv
NaN,70.923852175,34.4143634414,36,,,,FaBXUfU,img/img10.png,img/img8.png,abc.csv,img/img10.png,abc.csv
94.8922624828,80.7365863202,78.7899915676,88,42.6486650476,84,38.0758121319,meyzfPE,img/img4.png,img/img8.png,abc.csv,img/img2.png,abc.csv
58.4293833118,,94.6859502848,39,35.7779221862,54,NaN,tvsecbX,img/img9.png,img/img11.png,abc.csv,img/img13.png,abc.csv
33.0124013923,53.2546302609,NaN,54,80.6850871464,70,NaN,tkiAHcZ,img/img14.png,img/img2.png,abc.csv,img/img9.png,abc.csv
0.391696970558,71.8117825655,34.1709421078,,27.6942611745,4,45.5650457385,OZQWYTW,img/img14.png,,abc.csv,img/img11.png,abc.csv
30.5293369046,47.7047819674,78.8632054908,8,22.5535996499,81,29.3152834356,,img/img14.png,img/img8.png,abc.csv,img/img6.png,abc.csv
,10.2753317519,67.6284631839,NaN,55.0028839233,63,8.91640055243,RbXkJis,img/img11.png,img/img2.png,abc.csv,img/img10.png,abc.csv
18.2514316639,86.8706660239,NaN,44,71.152513177,40,,IKlCKSR,img/img6.png,,,img/img1.png,abc.csv
16.7664577097,93.3390503213,77.773174435,40,,87,,WlYeJDM,img/img16.png,img/img12.png,abc.csv,img/img14.png,abc.csv
16.0299937808,53.6336760586,7.06259717001,73,2.81668953633,17,13.359255017,dyHdBwe,img/img9.png,img/img9.png,abc.csv,img/img9.png,abc.csv
87.7222503769,,36.4968968292,45,21.6476868738,19,9.1106646354,SondrbS,img/img3.png,img/img15.png,abc.csv,img/img7.png,
94.4303540742,7.09788352186,22.1002493861,55,46.2384284869,46,,QpFvBbw,img/img10.png,img/img16.png,abc.csv,img/img7.png,abc.csv
10.5618210388,98.423267972,74.4831050302,81,30.5037563019,40,70.6037624254,sOjfFtO,img/img15.png,img/img5.png,abc.csv,img/img10.png,abc.csv
54.2583764988,95.8869127869,NaN,100,99.8394127571,26,86.5273783541,DvFKzmr,img/img14.png,,abc.csv,img/img1.png,abc.csv
70.6032025013,68.258907824,27.5835574164,10,NaN,,51.3907623613,DSIzoJP,img/img13.png,img/img9.png,abc.csv,img/img6.png,abc.csv
31.8414451825,84.616575829,,32,13.3507184484,83,53.922079045,eOXGXnC,img/img1.png,img/img15.png,abc.csv,img/img1.png,abc.csv
53.1335268213,57.7271331581,89.6449032557,29,24.6699573281,32,85.5021900128,GqKsrpC,img/img2.png,img/img11.png,abc.csv,img/img5.png,abc.csv
64.7133171622,13.0955801955,5.38843036159,NaN,91.4437187537,62,81.8486613162,xrjHPmU,img/img8.png,img/img5.png,abc.csv,img/img7.png,abc.csv
94.0323142708,96.8183784142,77.2462876708,79,84.4714233585,21,39.406176572,NqfImYg,img/img4.png,img/img8.png,abc.csv,img/img15.png,abc.csv
53.5823329854,,98.6252923307,NaN,16.2992691642,1,24.3586670339,gzIUuqT,img/img15.png,img/img4.png,abc.csv,img/img11.png,abc.csv
47.7292843531,62.9809509625,16.8882177801,52,82.2645553104,87,42.6333967866,QBPGHdQ,img/img7.png,img/img7.png,abc.csv,img/img2.png,abc.csv
26.8735748475,26.0701929548,NaN,49,17.1632364677,20,43.5249045002,gzDclqT,img/img3.png,img/img12.png,abc.csv,img/img4.png,abc.csv
5.28597971762,11.2121021848,80.1733508796,78,26.1514943299,48,45.3806711753,fVQqWeP,img/img12.png,img/img10.png,abc.csv,img/img15.png,abc.csv
19.2725159188,22.9499466065,21.6777159157,58,10.2511768725,30,13.3640259996,hYFWXIU,img/img14.png,img/img3.png,abc.csv,img/img6.png,abc.csv
9.91519093478,65.0478541339,23.7439252106,90,28.8501116406,87,3.14326186147,GojDPTW,img/img15.png,img/img8.png,abc.csv,img/img5.png,abc.csv
3.58628875278,22.7454424566,81.3931985536,3,39.9081678737,65,6.90697759523,zNkQkgy,img/img11.png,img/img8.png,abc.csv,img/img9.png,abc.csv
72.1463637148,80.3134594433,82.3235073239,100,31.2382343435,48,14.6976729292,MgmmoNI,,img/img6.png,abc.csv,img/img5.png,abc.csv
66.9933404562,34.0641223882,1.54924826081,39,49.4206426908,,58.4585637571,WJBaOQn,img/img13.png,img/img6.png,abc.csv,img/img9.png,abc.csv
2.19776429182,69.3388600879,11.1813525846,24,71.9627355807,12,,CvvAQDz,img/img9.png,img/img12.png,,img/img6.png,abc.csv
93.1575057832,29.6175042171,87.1770376347,12,81.2326747985,11,45.4518213533,bAlCZoF,img/img10.png,img/img11.png,,img/img8.png,
67.8113403157,22.4810059745,29.4642741101,65,90.0098311722,,2.07810609035,FRTiQFm,img/img6.png,img/img5.png,abc.csv,img/img7.png,abc.csv
67.2102324556,8.13269090342,92.140651185,60,59.2757804245,6,6.56610090361,GymJcMR,img/img5.png,img/img8.png,,img/img10.png,abc.csv
8.60191113665,,NaN,26,NaN,34,3.48726851838,xCKWgPF,img/img16.png,,abc.csv,img/img13.png,abc.csv
64.8710213678,37.3468271558,96.226422999,75,61.155323283,72,,VeIcBcw,img/img5.png,img/img8.png,abc.csv,img/img1.png,abc.csv
5.64381019927,28.7886897314,NaN,25,86.0804684969,100,71.6828390933,qhkxjXz,img/img12.png,img/img4.png,abc.csv,img/img4.png,abc.csv
41.2606701462,20.8246668792,11.1567270444,43,16.6896895689,43,,MPKYZji,img/img3.png,img/img4.png,abc.csv,img/img1.png,abc.csv
50.6062351302,8.770432484,32.2808921606,56,94.5664729869,2,61.2338296526,BhzebaF,img/img8.png,img/img8.png,abc.csv,img/img2.png,abc.csv
86.5113716437,39.083256607,42.9574778132,1,94.2813479873,27,53.4486607744,xkNjnZZ,img/img7.png,img/img8.png,abc.csv,img/img14.png,abc.csv
54.576943945,41.870575661,44.8842872306,33,NaN,69,64.480932524,CElpuyz,img/img8.png,img/img8.png,abc.csv,,abc.csv
50.5134740019,49.196178302,0.649909941743,18,NaN,59,94.973940885,iNHKfDs,img/img10.png,img/img1.png,abc.csv,img/img6.png,abc.csv
77.8421284316,40.3412868831,NaN,25,8.98848105152,54,38.4308698836,FkINhxX,img/img3.png,img/img8.png,,img/img13.png,abc.csv
41.3055875239,42.9506105832,53.4472698869,97,89.2508224198,2,NaN,QmqjbVC,img/img11.png,img/img11.png,,img/img8.png,abc.csv
95.4189346434,50.7684153951,20.3770453702,44,4.73733226732,78,44.3441285276,yOwPyqX,img/img8.png,img/img12.png,abc.csv,img/img3.png,abc.csv
25.0795032163,25.6775795567,88.2130013453,75,74.6319815999,93,,PFedYSM,img/img7.png,img/img10.png,abc.csv,img/img1.png,abc.csv
